job_id,job_title,company_name,company_link,job_location,publish_date,applicant_count,job_type,job_level,company_size,company_industry,connection_count,connection_type,job_description
3201865539,Business Intelligence Developer & Analyst - Reinsight Talangprogram,Framtiden AB,https://www.linkedin.com/company/framtiden/life/,On-site,1 month ago,,Full-time,Entry level,"1,001-5,000",Human Resources Services,,,"About the job Ett talangprogram hos Reinsight innebär utveckling med de senaste teknologierna, anpassad utbildningsplan för dig och ett härligt gäng. Är du redo att kickstarta din karriär och är riktigt intresserad av Analytics och AI? Tveka då inte att söka, vi tillsätter platserna omgående!  DINA ARBETSUPPGIFTER  Som Business Intelligence Developer & Analyst på Reinsight kommer du arbeta med branschledande teknik hos stora välkända kunder för att hjälpa dem att jobba smartare och mer datadrivet.  Nedan listas exempel på arbetsuppgifter som tjänsten innehåller:  Utöver ditt vardagliga arbete kommer du få ta del av en skräddarsydd utvecklingsplan som är särskilt framtagen för att förse dig med rätt verktyg för att växa internt på bolaget. Du kommer också tillsammans med övriga deltagare i talangprogrammet att ta del av roliga aktiviteter och happenings utanför arbetet. Att välja Talangprogrammet innebär att du blir del av en uttänk plan, tilldelad en mentor och du kommer ingå ett av flera interna kompetensteam.  OM FÖRETAGET  Reinsight är en konsultfirma som grundades 2012 och har idag ca 30 medarbetare.  Företaget jobbar med branschens ledande plattformar inom Analytics och AI och är partner med bla Microsoft och Databricks. Reinsight erbjuder sina kunder skräddasydda molnlösningar som möter framtidens analysbehov som innehåller AI, maskininlärning, och mycket mer. Reinsights styrka är deras gedigna affärsförståelse kombinerat med djup teknisk plattformskunskap vilket resulterat i flertalet framgångsrika projekt och kunder som exempelvis Electrolux, Coop, Swedbank, Handelsbanken och Skistar.    DIN PROFIL  Som Business Intelligence Developer & Analyst skall du trivas att arbeta i team och din analytiska och kommunikativa förmåga tillsammans med viljan att lösa kundens utmaningar och önskemål är nyckelkompetenser.      OM OSS  Framtiden arbetar med både bemanning och rekrytering, vi vill göra skillnad i människors liv. Skillnad gör vi genom att hjälpa människor att hitta rätt jobb och rätt kollega. Vi är specialister på att rekrytera rätt talanger till rätt företag. Framtiden finns på sju orter i Sverige samt i Oslo.  VILLKOR    Placeringsort: Stockholm  Arbetstider: 9-17  Omfattning: Heltid"
3201239432,(Senior) Biostatistician,argenx,https://www.linkedin.com/company/argenx/life/,Remote,2 weeks ago,20,Full-time,Associate,"501-1,000",Biotechnology Research,,,"About the job To expand our Biostatistics team, we are currently looking for a (senior) biostatistician.  The (senior) biostatistician has a demonstrated track record of advanced knowledge of biostatistics and strong command of its application to clinical trials. You provide input that impacts statistical aspects of one or more clinical trials or the clinical development plan of one compound/program.  The (senior) biostatistician should have the ability to acquire relevant disease expertise.  The position will report to the department Head of Biostatistics and Statistical Modelling or to a delegate Team Leader.  We offer you the chance to grow and be a part of a team driven by creativity, innovation and science. Next to this, you will also receive a competitive salary package with interesting benefits."
3196966624,Business Intelligence Developer,Hexagon Manufacturing Intelligence,https://www.linkedin.com/company/hexagon-manufacturing-intelligence/life/,Remote,2 weeks ago,171,Full-time,Associate,"5,001-10,000",IT Services and IT Consulting,1,school alumni,About the job Job title: Business Intelligence Developer  VN: 3525  Business Unit: Metrology
3186363302,BI Developer to If Insurance,IDG Recruitment,https://www.linkedin.com/company/idg-recruitment/life/,Hybrid,1 month ago,2,Full-time,Associate,1-10,Staffing and Recruiting,,,"About the job Want to join the leading insurance company in the Nordics and be part of their exciting journey to become cloud-native? Play a key-role in building If Insurance’s new data and analytics platform, as a BI Developer!  If is the insurance company that lives by the slogan #ByYourSide. With almost four million customers in the Nordic and Baltic region, they are working to offer the highest quality insurances and services for their customers, today and tomorrow.    As a Business Intelligence (BI) Developer you build, maintain, and monitor on-prem and cloud-based analytics solutions. You collaborate with data engineers and data scientists on building production ready solutions and defining best practices. Together with your team, you will drive If’s cloud journey with the clear focus to truly become cloud-native and utilize the capabilities to excel business support and deliveries.  You will be part of the agile BI Reporting team within the Business Area “Industrial”. The team consists of seven experienced and enthusiastic developers and architects. They are together responsible for data lake, data warehouse, analytics and business intelligence solutions. Their main responsibility is to primarily develop, but also maintain, data and analytics solutions, and the platforms are a cornerstone in the data strategy within BA Industrial.    We believe that you are a developer with a passion for working in a Data Analytical team setup, with a mandate and responsibility to drive change. You enjoy developing backend, but don’t mind doing frontend development and reports as well. You take responsibility and are committed, have an inner drive and work continuously for the success of the team’s deliveries. You think quality is the foundation for building persistent solutions but are at the same time flexible to find appropriate solutions when the situation requires it. You enjoy collaborating, but are also happy to design and develop solutions on your own.        If applies a hybrid work-model, where they combine working from the office and from home/remote. The office is located in Berghamra, Solna.    In this recruitment If Insurance is collaborating with IDG Recruitment. If you have any questions, please contact Alexandra Tihinen, Recruitment Consultant at 070-447 92 24, alexandra.tihinen@idg.se or Maria Widegren, Recruitment Consultant at 073-423 15 50, maria.widegren@idg.se. Kindly apply with your CV or LinkedIn profile and we will get back to you as soon as possible. Selection and interviews are ongoing. We are looking forward to hearing from you!    We are If. Our purpose is to give people confidence today to shape their tomorrow.  To make this possible, trust is our backbone. We stay ahead and challenge ourselves to grow. And we always put our hearts into it – because it takes more than bright minds to make brilliant things happen.  We are the leading insurance company in the Nordics/Baltics and a stable employer with 7,900 dedicated professionals. But most importantly, we are protectors of people, enablers of companies and encouragers of dreams. With our joint force of expertise and engagement we always stand by our customers’ side. Giving them the security and the confidence to be curious, explore new worlds, start new businesses and live their lives.  We are an equal opportunity employer, convinced that a diverse and inclusive work culture boosts innovation and the growth of intellectual capital in many ways. It doesn’t matter who you are, where you come from, or what you look like. It is the different perspectives, backgrounds, and experiences each of us have and share, that will make a difference.  Come and join us!"
3209046331,Artificial Intelligence Engineer,Storm5,https://www.linkedin.com/company/storm5/life/,Remote,3 days ago,,Full-time,Entry level,11-50,Staffing and Recruiting,,,"About the job AI Engineer⚡ Omnichannel / Customer Data  We have just partnered with a leading RetailTech start-up which is enhancing customer interactions with supermarkets and retailers through the combination of consumer data and extremely quick loyalty capabilities. With their superior technology and retail know-how combined into a cloud-based platform, they assist their clients in achieving cutting-edge omnichannel marketing. Through the transformation of customer data into usable loyalty programmes and targeted coupons, they are giving merchants a distinct competitive advantage."
3227926925,Data Scientist,Quinyx,https://www.linkedin.com/company/quinyx/life/,Hybrid,3 weeks ago,,Full-time,Entry level,201-500,Software Development,,,"About the job Do you want to help us unleash the secret to how happy employees create a happy business? We are an innovative, agile and continuously growing modern tech company on a path to improve the work lives of millions around the world.  We develop workforce management solutions - a software that makes scheduling and time reporting more smooth and flexible for almost a million users across the world!  You’ll be given the opportunity to make an impact and directly contribute to our success, bring new ideas and have full ownership of your area.  Our global team, of 30 nationalities, have fun together whether it is during a typical Swedish Fika, workshop, going for a run with a colleague or spending time together during the annual company Goal trip, team kickoffs, or after-work socials. We have built a family atmosphere here at Quinyx and are committed to sharing knowledge and supporting one another!  Are you curious and ready to take the first steps on an awesome journey and make magic happen with us? As a member of the Quinyx family, you will be part of an inclusive and diverse workplace, where you are allowed to be yourself and thrive.    As a part of our growing Analytics team, you will take part in developing tomorrow's intelligent workforce management, enabling data-driven decision-making and having a significant impact on strategic initiatives. The mission is to turn our vast amounts of data into actionable insights across the organisation and guide the development of new features. As we’re growing internationally, you will be an integral part of a company set out to enable our customers to create a happy business and a happy workforce.          We promote and encourage a healthy lifestyle with flexible work hours and the latest tools, enhanced vacation allowance, wellness, home office, professional development contributions, virtual yoga classes, and last but not least, you will have the chance to participate in our well-known yearly ping-pong tournament!    At Quinyx, we provide equal employment opportunities and we strive to have an inclusive and diverse value-driven culture. All applications will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, disability or veteran status."
3214417189,"Senior Data Engineer – Apache Spark (Java/Scala) (Bangkok based, relocation provided)",Agoda,https://www.linkedin.com/company/agoda/life/,Hybrid,1 week ago,2,Full-time,Mid-Senior level,"5,001-10,000","Technology, Information and Internet",2,school alumni,"About the job About Agoda  Agoda is an online travel booking platform for accommodations, flights, and more. We build and deploy cutting-edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 4,000+ employees representing 90+ nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enhancing the ability for our customers to experience the world.    Agoda is an online travel booking platform for accommodation, flights, and more. We build and deploy cutting edge technology that connects travelers with more than 2.5 million accommodations globally. Based in Asia and part of Booking Holdings, our 4,000+ talents coming from 90+ different nationalities foster a work environment rich in diversity, creativity, and collaboration. We innovate through a culture of experimentation and ownership, enabling our customers to experience the world    The Data department oversees all of Agoda’s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company through creative approaches and the implementation of powerful resources such as operational and analytical databases, queue systems, BI tools, and data science technology. We hire the brightest minds from around the world to take on this challenge and equip them with the knowledge and tools that contribute to their personal growth and success while supporting our company’s culture of diversity and experimentation. The role the Data team plays at Agoda is critical as business users, product managers, engineers, and many others rely on us to empower their decision making. We are equally dedicated to our customers by improving their search experience with faster results and protecting them from any fraudulent activities. Data is interesting only when you have enough of it, and we have plenty. This is what drives up the challenge as part of the Data department, but also the reward.    Our Data Engineering teams are at the intersection of business analytics, data warehousing and software engineering. Our job involves dealing with distributed systems, stream processing, computation and data governance at tens of PB Scale.  We focus on software engineering related to data replication, storage, centralized computation, and Data API’s. By providing our users with data products/tools, shared frameworks and data services, we enable our company to validate strategic decisions, make smarter choices, and react to the fast-changing world.  We are a small but passionate team with people from different nationalities working together on a single goal J              #sanfrancisco #sanjose #losangeles #sandiego #oakland #denver #miami #orlando #atlanta #chicago #boston #detroit #newyork #portland #mexico #sydney #melbourne #toronto #vancouver #shanghai #beijing #shenzhen#estonia #paris #hongkong #budapest #jakarta #bali #kualalumpur #dublin #berlin #telaviv #milan #rome #tokyo #osaka #amsterdam #oslo #manila #warsaw #krakow #moscow #saintpetersburg #seoul #barcelona #madrid #stockholm #zurich #taipei #bangkok #chiangmai #phuket #istanbul #london #manchester #liverpool #edinburgh #kiev #hcmc #hanoi #hochimin #dhaka #islamabad #IT #ENG #4    At Agoda, we pride ourselves on being a company represented by people of all different backgrounds and orientations. We prioritize attracting diverse talent and cultivating an inclusive environment that encourages collaboration and innovation. Employment at Agoda is based solely on a person’s merit and qualifications. We are committed to providing equal employment opportunity regardless of sex, age, race, color, national origin, religion, marital status, pregnancy, sexual orientation, gender identity, disability, citizenship, veteran or military status, and other legally protected characteristics.  We will keep your application on file so that we can consider you for future vacancies and you can always ask to have your details removed from the file. For more details please read our privacy policy .  To all recruitment agencies: Agoda does not accept third party resumes. Please do not send resumes to our jobs alias, Agoda employees or any other organization location. Agoda is not responsible for any fees related to unsolicited resumes."
3210531123,Cost Assurance Analyst,Dustin,https://www.linkedin.com/company/dustin-ab/life/,On-site,1 week ago,6,,,"1,001-5,000",IT Services and IT Consulting,,,"About the job Are you passionate about working with data and securing correct cost calculations? Do you also want to join an innovative company in a role where you get the chance to influence?  As a Cost Assurance Analyst, you will support Dustin's’ operational departments with developing and securing accurate cost calculations for our service offerings."
3179672075,Senior Software Data Engineer,MSCI Inc.,https://www.linkedin.com/company/msci-inc/life/,,1 week ago,8,Full-time,,,,,,"About the job Your Team Responsibilities  MSCI provides best-in-class commercial real estate data and analytic products to customers both in the U.S. and globally. As a company, we take tremendous pride in our offerings and as such, have invested wholesale in the people, processes, and technology behind them. We want you to be a part of it by joining our Engineering team—becoming immersed in developing these products with cutting edge technology, proven processes, and some of brightest minds in the business.                        MSCI is a market leader in Global Indexes, Smart Beta, ESG and Risk Management, and is at the forefront of the secular trends dominating the financial services landscape today. We are committed to the future sustainability and transparency of the financial markets. We create innovative products and services that allow our clients to make more informed investment decisions, and we provide investors with critical performance measurement and risk management data and analytics.  Our values define the working environment we strive to create. We are inclusive, we champion bold ideas, we always pursue excellence, and always act with integrity. Personal accountability and responsibility are key to success, and we always work as a team to remain client centric.  MSCI is committed to developing a culture and workforce that reflects the clients and communities in which we operate. Increasing our diversity expands our talent pool which helps to accelerate innovation in all we do. We especially encourage members of historically underrepresented groups to apply, including women, ethnic minorities and those in the LGBTQ community.  MSCI does not accept unsolicited CVs/Resumes. Please do not forward CVs/Resumes to any MSCI employee, location or website. MSCI is not responsible for any fees related to unsolicited CVs/Resumes.    Annual"
3185917331,Azure Migration specialist,Nigel Frank International,https://www.linkedin.com/company/nigel-frank-international/life/,,3 weeks ago,,Full-time,Entry level,"1,001-5,000",Staffing and Recruiting,1,school alumni,About the job The current aim is to move every part of the business into Microsoft Azure and as such we are looking for Migration specialists/Azure specialists to join and own the Cloud journey that is ahead.  You will work with various teams across the company to help transform their environment and deliver a new Cloud native solution across the business bit by bit!  This is your baby and you will be the main person responsible for all migration solutions. Therefore we are looking for someone with the following experience:   In return you will receive very generous salary packages which include:   Interested in learning more? Get in touch at a.colbeck@nigelfrank.com or call +46 77 586 8188
3209308822,Contract Principal Statistician (remote-based),Hobson Prior,https://www.linkedin.com/company/hobson-prior/life/,Remote,1 week ago,57,Contract,Mid-Senior level,11-50,Staffing and Recruiting,,,"About the job Hobson Prior are looking for a Principal Statistician to join a brilliant pharmaceutical organisation on an initial 12 month basis with the ability to work remotely from home anywhere within the UK and EU except for Switzerland, Ukraine and Russia. Our client is focused on providing clinical trial services across a broad range of therapeutic areas and phases. Please note that to be considered for this role you must have the right to work in this location."
3217291967,Digital Transformation - Experienced Business Analyst,Ericsson,https://www.linkedin.com/company/ericsson/life/,,2 days ago,12,Full-time,,,,,,"About the job About This Opportunity  Are you looking for the fast-paced, innovative environment of a start-up backed by the resources and capabilities of a global technology leader like Ericsson?  executes Ericsson’s Digital Transformation agenda through a set of global programs covering all Ericsson’s business areas and market areas. We are a truly global & diverse team accelerating Ericsson’s business transformation, focusing on superior customer experience, and outstanding operational execution, and we are looking for Experienced Business Analysts to join us. This is a highly visible role, as this is an executive-level priority in writing the next chapter for Ericsson.  Join us to become part of a multi-functional team working on deploying new digital capabilities that will help transform Ericsson. As a business analyst, you will focus on bringing to bear the main components of digital capabilities: data, technology, and agile ways of working, with the purpose of helping the company build a better customer experience through more efficient operations. This role will give you a deep understanding of Ericsson’s business by collaborating with a multidisciplinary team of role players along with the entire customer flow, enabling wide-ranging career opportunities.    Join an agile squad, working to tackle problems both in technology and business. Ultimately, you will play a critical role as the glue between all project functions to efficiently drive transformation across Ericsson. More specifically, you will:    In addition, you are:    At Ericsson, you´ll have an outstanding opportunity. The chance to use your skills and imagination to push the boundaries of what´s possible. To build never seen before solutions to some of the world’s toughest problems. You´ll be challenged, but you won’t be alone. You´ll be joining a team of diverse innovators, all driven to go beyond the status quo to craft what comes next.    As these projects are some of the most important company initiatives currently running at Ericsson your project will gain executive attention! You will collaborate in multi-functional teams using the agile working methodology. Join a truly distributed team, targeting diverse audiences across the organization.  In addition to playing a critical role in writing our company’s next chapter, the digital transformation office provides you with rotating opportunities across multiple programs. We also provide a digital transformation educational pathway.  You will also join our community of Business Analysts where you’ll be able to connect with colleagues of different seniority levels, across functions working in similar transformation programs as yourself. The BA community offers multiple learning- and talent development opportunities, mentoring programs, and training that will support your growth and development ambitions.    To prepare yourself for next steps, please explore here: https://www.ericsson.com/en/careers/job-opportunities/hiring-process  Feel free to apply and please include both your in English and a outlining how you meet the specific requirements of the position.  We offer both: a permanent position, as well as job rotation.  Stockholm, Sweden.  The selection and interview process is ongoing. Therefore, apply as soon as possible.  If you have any further questions, you are welcome to contact us:  Justyna Gnatowska (justyna.gnatowska@ericsson.com).  : Chapter Analyst Manager.  .  We welcome the opportunity to meet you!  Encouraging a diverse and inclusive organization is core to our values at Ericsson, that's why we nurture it in everything we do. We truly believe that by collaborating with people with different experiences we drive innovation, which is essential for our future growth. We encourage people from all backgrounds to apply and realize their full potential as part of our Ericsson team.  Ericsson is proud to be an Equal Opportunity and Affirmative Action employer, learn more.  Primary country and city: Sweden (SE) || Sweden : Stockholm : Stockholm  Req ID: 661479"
3219112311,Senior Power BI Engineer,"Cubane Solutions (Sweden,, Denmark, Finland)",https://www.linkedin.com/company/cubane-solutions-ab/life/,On-site,1 week ago,1,Full-time,Associate,11-50,IT Services and IT Consulting,,,"About the job This job is sourced from a job board. Learn more 12-14 years of total experience with 12+ years in Business Intelligence  At least 10 years in Reporting, Dashboarding and Data Visualization with 5+ years in Power BI  Have led and been a part of 8+ comprehensive Power BI design and development projects  Strong hands-on skills in Power BI and has worked mainly in ON PREM; experience and knowledge of Power BI on AZURE also necessary  Expert in OLAP and Data Visualization with Power BI experience of complex drill-downs, different types of hierarchies, guided navigations, prompts, filters, graphs, charts and powerful visuals  Have worked extensively with customers with strong interfacing and communication skills  Experience of Power BI on Oracle is needed with at least 2 implementations with this combination  Knowhow and awareness of Oil & Gas domain is as added advantage.  Öppen för alla Vi fokuserar på din kompetens, inte dina övriga förutsättningar. Vi är öppna för att anpassa rollen eller arbetsplatsen efter dina behov."
3216537851,Integration Engineer,Funnel,https://www.linkedin.com/company/funnel-io/life/,,6 days ago,19,Full-time,Entry level,201-500,Advertising Services,,,"About the job We are looking for our next colleague to join our team of Integration Engineers. We help customers solve their newest and often most complex data import problems. If you are intrigued by the prospect of joining a rapidly growing company with a strong emphasis on agile teamwork and promoting skill-building, then this could be a great position for you!    As an Integration Engineer, you are a member of the Data Operations team, and we are responsible for solving our customer's custom data import needs. When our customers need data imported to Funnel (our product) from a source that is not supported by Funnel's core (""out-of-the-box"") integrations, they come to us for help. The team designs and builds automated data extraction, processing, and import of data with the goal of loading it into the Funnel platform on the customer’s behalf. We also troubleshoot problems with any integrations that we have built for them and maintain them so that they work as smoothly as possible.  As an Integration Engineer, you are a key contributor to ensuring that our customers get the maximum value out of Funnel and that they feel more invested in our platform. It is a unique type of role in a team that frequently interacts with both customers and various teams in both the Commercial and Development departments.    Traits we are looking for in you:  Skills and experiences that are required:  We see that you are already living in Sweden since the job is located in Stockholm. In our team, we have a hybrid remote set-up, where you can work some days from the office, and some days from home if you would prefer.    We are at the forefront of data-engineering-as-a-service and no-code data tools for marketers, and people working with business data. We are pushing the envelope. We focus intensely on culture and work-life balance. We strive for the work environment to be fun, friendly, and fulfilling.  Unlike most companies today, we want to develop you for a career at Funnel - we do this by providing room for personal growth, and by working in a fast-growing scale-up, you will have great opportunities to develop and grow as a professional and person.  You can read more about our benefits and perks here.    We are a team that depends on each other for success.  Our communication needs to be frequent, transparent, and empathetic. We strive to seek, share and receive feedback regularly because we believe that it is part of what makes a team great for all its members. If you prefer to work in a more insular environment and do your work with little input or insight from your peers, you probably would not be as comfortable here as you could be elsewhere.  Though we have development structures such as career tracks and individual development plans, these are things that we expect each team member to take autonomy of. If you have a desire to grow in a certain direction or field we will do our best to provide the right opportunities. However, this can only happen on your initiative. Funnel’s work culture is designed to give a lot of freedom in this area. In return, we expect you to hold yourself accountable for an outcome that benefits the team’s goals and strategies.  We accept that not everything about our team is always perfect. We firmly believe that nearly anything can be done in a better way. If you are not motivated to invest in improving processes and doing your share to drive positive structural change on a team level, you may find this tiresome or frustrating.    Funnel is a fast-growing tech company within digital marketing. With a focus on non-technical users, we build a new generation of Software as a Service (SaaS) that helps our customers draw spot-on conclusions from their business data. Our solution integrates the data automatically, structures it, and then sends it to a connected system for analysis. So far, we have created integrations for around 500 platforms.  Our customers are spread across the globe, with our biggest market in the US. Since the product launch in 2015, we have set up offices in Stockholm, Boston, and Dublin, with our headquarters in Stockholm, and grown to service thousands of marketers all over the world!  Funnel is a fast-growing tech company within digital marketing. With a focus on non-technical users, we build a new generation of Software as a Service (SaaS) that helps our customers draw spot-on conclusions from their business data. Our solution integrates the data automatically, structures it, and then sends it to a connected system for analysis. So far, we have created integrations for around 500 platforms.  Our customers are spread out across the globe, with our biggest market in the US. Since the product launch in 2015, we have set up offices in Stockholm, Boston and Dublin (and soon London), with our headquarters in Stockholm, and grown to service thousands of marketers all over the world!"
3189578653,"Data Scientist - Soundtrap, Freemium",Spotify,https://www.linkedin.com/company/spotify/life/,Remote,1 day ago,103,Full-time,Entry level,"5,001-10,000",Musicians,3,school alumni,"About the job We are looking for Data Scientists to join us at multiple levels. We will have an open discussion throughout the interview process about assessing which level you fall within at Spotify.  We are looking for a Data Scientist to join the team that builds Soundtrap, an easy-to-use audio creation studio under the umbrella of Spotify. It’s cloud-based, offers real-time collaboration, and works on many kinds of devices. Great musicians and artists - established or not - shouldn't have to be tech-savvy on audio engineering, so we are making it possible for almost anyone to be able to focus on their creativity and not the complexity that comes with many recordings and editing tools today.  We have an insights-led culture at Soundtrap where we place a strong emphasis on the user experience. You will work collaboratively with other data scientists, designers, product managers, user researchers, and business team members to be a part of the product and business development process. You will take part in discovering findings to improve and invent new features, and understanding and developing aspects of the user journey.  At Soundtrap and Spotify, data is a first-class citizen. We believe that doing a good job analyzing it is key to our success as a company.  What you'll do   Who you are   Where you'll be   We are proud to foster a workplace free from discrimination. We strongly believe that diversity of experience, perspectives, and background will lead to a better environment for our employees and a better product for our users and our creators. This is something we value deeply, and we encourage everyone to come be a part of changing the way the world listens to music.  Spotify is an equal opportunity employer. You are welcome at Spotify for who you are, no matter where you come from, what you look like, or what’s playing in your headphones. Our platform is for everyone, and so is our workplace. The more voices we have represented and amplified in our business, the more we will all thrive, contribute, and be forward-thinking! So bring us your personal experience, your perspectives, and your background. It’s in our differences that we will find the power to keep revolutionizing the way the world listens.  Spotify transformed music listening forever when we launched in 2008. Our mission is to unlock the potential of human creativity by giving a million creative artists the opportunity to live off their art and billions of fans the chance to enjoy and be passionate about these creators. Everything we do is driven by our love for music and podcasting. Today, we are the world’s most popular audio streaming subscription service.    Spotify is committed to safety and well-being of our employees, vendors and clients. We are following regional guidelines mandating vaccination and testing requirements, including those requiring vaccinations and testing for in-person roles and event attendance. For the US, we have mandated that all employees and contractors be fully vaccinated in order to work in our offices and externally with any third-parties. For all other locations, we strongly encourage our employees to get vaccinated and also follow local COVID and safety protocols."
3178551051,"Machine Learning Research Engineer - 3D Vision (available in Stockholm or Gothenburg, Sweden",Apple,https://www.linkedin.com/company/apple/life/,,6 days ago,69,Full-time,,,,,,"About the job  Summary  The 3D Vision team at Apple Maps is looking for extraordinary talent to join our team of computer vision and machine learning experts. With us, you will be working on cutting-edge technology as well as researching and developing new machine learning algorithms for processing and making sense of vast volumes of sensor data!   As part of this team you would be working on extremely large data sets of different modalities, collected by various moving platforms - aerial/satellite/ground. You need to have a strong interest in solving real world problems where developing and implementing algorithms are important parts. You would join a team of fast paced and pragmatic problem solvers that are solving some of the toughest problems in the industry!    Proven fundamentals in Modern Machine Learning  Solid experience with deep learning frameworks and infrastructure  Experience with C/C++ is a plus  Experience with 3D Computer Vision is a plus  Ability to communicate the results of analyses in a clear and effective manner    The ideal candidate should be an excellent programmer and also excel in one or more of the following areas: General Deep Learning, Visual Object Detection and Recognition, Semantic Segmentation, Optical character recognition in unconstrained environments. Meriting experience include: 3D computer vision, computational geometry, computer graphics, image processing, applied mathematics.    PhD or Master of Science degree in Computer Science or similar, alternatively a comparable industry career with a consistent track record of successful projects.  Role Number: 200308407"
3184173437,IT Operations Engineer to hallon,3 Sverige,https://www.linkedin.com/company/3sverige/life/,,6 days ago,33,Full-time,,,,,,"About the job About The Role  We are looking for an IT operations engineer for hallon’s internal system. As a member of hallon’s IT team, this position is associated with the daily operation of internal applications. In this critical role, you will be engaged in driving process automation and improvements. A major part of this role will be taking actions on billing systems continuous availability, supporting business with daily customer related tasks as well as being involved in new releases and functional system changes.        To succeed and thrive in the role, you are a team player that find it enjoyable to collaborate with others. You value team spirit and see it as a matter of course, to support your colleagues in their daily challenges. Furthermore, you thrive in a department with talented colleagues and who works well in a busy environment with few identical days and many different tasks.  As a person, you are accurate and able to coordinate and talk across disciplines, colleagues who work with core functionality and network as well as with technical suppliers and our technical back line. The position requires that you be fluent in both spoken and written English. Knowledge of Swedish is an advantage but not critical for the role.  We are looking for someone who has a keen interest in the telecom industry and has a couple of years of relevant experience in a similar role. You have knowledge in PL/SQL. Knowledge in .Net/C# development is a big plus.    We will start interviewing 15th August. For questions about the role, please contact Saul Amram. Applications are only accepted through the link below.  We look forward to receiving and reading your application!"
3219117017,Business Analyst,Netonyx AB,,,1 week ago,,Full-time,Associate,,,,,"About the job This job is sourced from a job board. Learn more Our client is now looking for a business analyst for a project, preferably with a background into e-commerce or other customer facing systems. You will join a team with developers and two other business analysts. The team is developing a ecom platform for an ongoing project.    Kompetenskrav    Önskvärd kompetens  Preferrable background into E-Commerce or other customer facing systems such as customer portals, apps etc.  You need to be fluent in english, both written and verbal.  Consultant should be available onsite in Gothenburg and will have opportunity to flex between offices and home.  Project is ongoing, so extension for assignment is possible after end date.  Öppen för alla Vi fokuserar på din kompetens, inte dina övriga förutsättningar. Vi är öppna för att anpassa rollen eller arbetsplatsen efter dina behov."
3223935732,"Cervera söker en Business Analyst, CRM",Cervera,https://www.linkedin.com/company/cervera/life/,Hybrid,2 days ago,1,Full-time,,,,,,"About the job Vår passion är mat och dryck i goda vänners lag. Hos oss handlar passionerade hemmakockar och dukningsentusiaster som vill testa det där lilla extra. Delar du vår passion? Då hoppas vi att du vill arbeta hos just oss! Cervera är den ledande aktören inom matlagning, servering och dekoration för hemmet med en blomstrande e-handel och ett 70-tal butiker"
3174245836,Research Data Scientist,Meta,https://www.linkedin.com/company/meta/life/,Remote,1 week ago,46,Full-time,,,,,,"About the job The Infrastructure Quantitative Engineering group uses statistical and machine learning techniques to support the operations and enable the continued growth of Facebook’s infrastructure. We partner with teams supporting all of Facebook’s infrastructure, focusing on long-term strategic initiatives that make Facebook infrastructure more efficient, reliable, and scalable. We are “full-stack” data scientists, helping to establish product requirements, gather data, design experiments, create models, build software tools and communicate findings. We are looking for hands-on experienced data scientists who can collaborate effectively with partner engineering organizations, fellow data scientists and leadership.  As a Research Data Scientist, you will need to develop subject matter expertise, build trust with partners, recognize the biggest opportunities, create and drive strategy, and leverage data science methodologies to solve hard problems. In your work, you may provide guidance and coordinate with other data scientists to help achieve the goals in broad areas of operation.  Research Data Scientist Responsibilities:    Minimum Qualifications:    Preferred Qualifications:"
3219983793,Data Engineer Team Lead - BRA0740,Frontiers,https://www.linkedin.com/company/frontiers/life/,Remote,1 day ago,2,Full-time,Associate,"1,001-5,000",Book and Periodical Publishing,4,school alumni,"About the job We are on a mission to make science open so everyone can live healthy lives on a healthy planet  Who We Are  Frontiers is an award-winning open science platform and leading open access scholarly publisher.  We are one of the largest and most cited publishers globally. To date, our 200,000 freely available research articles have received more than 1 billion views and downloads and 2 million citations. Our journals span science, health, humanities and social sciences, engineering, and sustainability. And we continue to expand into new academic disciplines so more researchers can publish open access.  Be part of the publishing revolution and help us transform the way research is published, evaluated, and communicated to the world.    Frontiers catalog is growing. Every month we need to handle more journals, articles, and research topics, to process more data and enable new features for our users.  We are looking for a senior Data Engineer/Architect with experience leading teams, to join our  business and manage a Data Team formed by Python SW engineers, Data Engineers, Data Architects and Cloud Architects.  You will define, plan and coordinate internal technical projects related to our Data Products, the creation of a Cloud Data Warehouse, the integration of our systems and our CRM, and the creation of a solid data foundation to empower our data scientists and our machine learning team.        With more than 50 nationalities represented in our global team, you will work regularly with teammates in other countries, and with our community of researchers, editors, and authors from around the globe.  Our mission to create solutions for healthy lives also extends to the working environment we provide for our employees.      Employees now have the flexibility to choose where they want to work, with remote working available on a part- or full-time basis (not applicable to some Workplace/IT jobs due to nature of role requiring presence onsite, in the office).    All employees have access to LinkedIn Learning (and Pluralsight for our technology team), an annual personal learning budget, and dedicated L&D time.    We offer free online yoga classes, an employee assistance plan, access to the Headspace app, and four wellbeing days on top of your annual leave allowance.    Employees can dedicate three days each year to volunteer for a personal cause or through our volunteering partner platform, Alaya."
